url,x,y,cluster
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/trace,4.2618713,6.316975,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/types,6.6870294,7.230063,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/components/utils,6.204677,6.8643365,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/crewai/client,3.9395564,8.617817,2
https://www.getmaxim.ai/docs/sdk/python/references/logger/crewai/utils,5.048226,6.5718822,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/gemini/async_client,4.1301894,6.578496,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/gemini/client,4.1047964,6.5747013,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/gemini/utils,4.8016105,6.4956903,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/langchain/tracer,5.3283305,6.759364,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/langchain/utils,4.8171964,6.514839,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/litellm/tracer,5.580345,7.871379,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/litellm_proxy/tracer,5.710015,7.8303046,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/livekit/agent_session,5.4568105,8.058262,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/livekit/gemini/gemini_realtime_session,5.3726015,8.19403,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/livekit/instrumenter,4.1361403,8.538575,2
https://www.getmaxim.ai/docs/sdk/python/references/logger/livekit/openai/realtime/handler,5.6966977,7.972996,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/livekit/realtime_session,5.3219323,8.162032,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/livekit/store,5.4125643,8.156395,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/livekit/utils,-0.07047102,13.448674,4
https://www.getmaxim.ai/docs/sdk/python/references/logger/logger,4.2315135,6.4342155,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/mistral/utils,6.136112,6.8969083,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/models/container,7.053299,7.7271695,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/openai/async_chat,5.1012154,8.486352,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/openai/async_client,5.1314173,8.444675,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/openai/async_completions,4.3776135,8.687889,4
https://www.getmaxim.ai/docs/sdk/python/references/logger/openai/chat,5.1512,8.435472,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/openai/utils,6.156156,6.9450784,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/parsers/generation_parser,4.3912497,6.3993664,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/parsers/tags_parser,6.0846877,7.143367,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/portkey/client,5.005626,8.631929,4
https://www.getmaxim.ai/docs/sdk/python/references/logger/portkey/portkey,5.1630816,8.627149,4
https://www.getmaxim.ai/docs/sdk/python/references/logger/utils,6.0187216,7.0536165,5
https://www.getmaxim.ai/docs/sdk/python/references/logger/writer,3.9601908,6.877073,5
https://www.getmaxim.ai/docs/sdk/python/references/maxim,4.292018,6.3135433,5
https://www.getmaxim.ai/docs/sdk/python/references/models/attachment,7.1133747,7.603368,5
https://www.getmaxim.ai/docs/sdk/python/references/models/dataset,6.866525,7.4099865,5
https://www.getmaxim.ai/docs/sdk/python/references/models/evaluator,6.7511578,7.297541,5
https://www.getmaxim.ai/docs/sdk/python/references/models/folder,7.0466666,7.502553,5
https://www.getmaxim.ai/docs/sdk/python/references/models/metadata,7.0806065,7.552724,5
https://www.getmaxim.ai/docs/sdk/python/references/models/prompt,6.893914,7.4045725,5
https://www.getmaxim.ai/docs/sdk/python/references/models/prompt_chain,4.289422,6.329312,5
https://www.getmaxim.ai/docs/sdk/python/references/models/query_builder,7.1472363,7.5846763,5
https://www.getmaxim.ai/docs/sdk/python/references/models/test_run,7.1871204,7.525524,5
https://www.getmaxim.ai/docs/sdk/python/references/scribe,5.875801,7.7446184,5
https://www.getmaxim.ai/docs/sdk/python/references/test_runs/test_run_builder,3.9507656,6.6652794,5
https://www.getmaxim.ai/docs/sdk/python/references/test_runs/utils,6.226653,7.025208,5
https://www.getmaxim.ai/docs/sdk/python/references/tests/mock_writer,5.8523235,8.295265,2
https://www.getmaxim.ai/docs/sdk/python/references/tests/test_anthropic,6.1340904,7.9915004,5
https://www.getmaxim.ai/docs/sdk/python/references/tests/test_connection_retry_logic,6.05493,8.073776,4
https://www.getmaxim.ai/docs/sdk/python/references/tests/test_logger_langchain_03x,6.085448,8.030513,5
https://www.getmaxim.ai/docs/sdk/python/references/tests/test_maxim_core_simple,6.0125127,7.930016,5
https://www.getmaxim.ai/docs/sdk/python/references/tests/test_portkey,6.0816455,8.027882,5
https://www.getmaxim.ai/docs/sdk/python/references/tests/test_test_runs,6.1085687,7.974613,5
https://www.getmaxim.ai/docs/sdk/python/upgrading-to-v3,2.9024546,9.00487,4
https://www.getmaxim.ai/docs/sdk/typescript/integrations/langchain/langchain,3.7141757,9.477423,4
https://www.getmaxim.ai/docs/sdk/typescript/integrations/langgraph/langgraph,3.7079074,9.496522,4
https://www.getmaxim.ai/docs/sdk/typescript/integrations/vercel/vercel,3.0657597,8.878583,4
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/BaseContainer,8.642045,11.875785,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/CSVFile,8.424109,12.5264015,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/CommitLog,8.667434,12.584011,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/Error,8.704588,11.896873,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/EvaluatableBaseContainer,8.691362,11.793038,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/EvaluateContainer,8.569448,11.951432,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/EventEmittingBaseContainer,8.650435,11.827551,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/Generation,8.646758,11.841804,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/LogWriter,8.586479,12.48171,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/Maxim,8.457749,12.375252,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/MaximLogger,8.661126,12.192533,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/MaximLogsAPI,8.444647,12.488944,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/QueryBuilder,8.229204,12.839262,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/Retrieval,8.687118,11.759257,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/Session,8.550783,11.907877,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/Span,8.629605,11.85409,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/ToolCall,8.6607685,11.85714,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/classes/Trace,8.706383,11.868664,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/enumerations/Entity,8.67143,13.015034,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/enumerations/QueryRuleType,8.303251,12.936902,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/enumerations/VariableType,8.2681675,12.873447,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/ChatCompletionChoice,8.650013,13.176149,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/ChatCompletionMessage,8.33899,12.968477,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/ChatCompletionResult,8.723965,13.226866,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/ChatCompletionToolCall,8.257912,12.9604435,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/CompletionRequest,8.253945,13.001847,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/GenerationError,8.723341,13.211903,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/Logprobs,8.776089,13.246584,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/MaximCache,8.465525,12.2989025,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/TestRunLogger,8.473129,12.514135,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/TextCompletionChoice,8.782389,13.199175,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/TextCompletionResult,8.695276,13.187471,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/ToolCallConfig,8.620647,13.0279045,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/ToolCallError,8.598339,13.079436,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/ToolCallFunction,8.331578,13.010292,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/interfaces/Usage,8.762014,13.234086,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/core/overview,8.425092,12.862816,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/langchain/classes/MaximLangchainTracer,8.570533,12.124475,0
https://www.getmaxim.ai/docs/sdk/typescript/reference/langchain/overview,3.3778887,11.326423,4
https://www.getmaxim.ai/docs/sdk/typescript/reference/modules,3.2291236,11.485589,4
https://www.getmaxim.ai/docs/sdk/typescript/setup,1.9846401,10.0411,4
https://www.getmaxim.ai/docs/self-hosting/dataplane,-0.05020561,12.251653,4
https://www.getmaxim.ai/docs/self-hosting/overview,-0.05376504,12.257063,4
https://www.getmaxim.ai/docs/self-hosting/zerotouch,-0.047798745,12.2433,4
https://www.getmaxim.ai/docs/settings/custom-pricing,1.8605196,11.1253605,4
https://www.getmaxim.ai/docs/settings/environment,-0.34161428,9.793168,4
https://www.getmaxim.ai/docs/settings/maxim-api-keys,3.0485368,11.586646,4
https://www.getmaxim.ai/docs/settings/members-and-roles,1.1350825,11.735149,4
https://www.getmaxim.ai/docs/settings/model-configuration,1.6702818,10.904625,4
https://www.getmaxim.ai/docs/settings/setup-sso-with-google,0.32910636,5.612674,4
https://www.getmaxim.ai/docs/settings/setup-sso-with-okta,0.3281453,5.6115937,4
https://www.getmaxim.ai/docs/settings/two-factor-authentication,2.936251,11.61344,4
https://www.getmaxim.ai/docs/settings/vault,-0.3371203,9.881672,4
https://www.getmaxim.ai/docs/simulations/text-simulation/overview,0.8346023,9.445648,4
https://www.getmaxim.ai/docs/simulations/text-simulation/simulation-runs,0.8576595,9.100341,4
https://www.getmaxim.ai/docs/simulations/voice-simulation/voice-simulation,0.90388465,9.41607,4
https://www.getmaxim.ai/docs/test run entries/test-run-entries/get-test-run-entries,-4.7879972,12.31015,3
https://www.getmaxim.ai/docs/test run reports/test-run-report/share-test-run-report,-4.868696,12.599926,3
https://www.getmaxim.ai/docs/test runs/test-run/delete-test-runs,-5.1460423,14.276786,3
https://www.getmaxim.ai/docs/test runs/test-run/get-test-runs,-4.78533,12.3769,3
https://www.getmaxim.ai/docs/tracing/concepts,1.8028492,7.4323816,2
https://www.getmaxim.ai/docs/tracing/dashboard,1.1949062,7.2824736,2
https://www.getmaxim.ai/docs/tracing/exports,1.3396751,7.6371436,2
https://www.getmaxim.ai/docs/tracing/opentelemetry/forwarding-via-data-connectors,2.196575,9.921644,4
https://www.getmaxim.ai/docs/tracing/opentelemetry/ingesting-via-otlp,2.340788,10.007265,4
https://www.getmaxim.ai/docs/tracing/overview,3.6045473,8.538079,2
https://www.getmaxim.ai/docs/tracing/quickstart,3.0838833,7.9868917,2
https://www.getmaxim.ai/docs/tracing/reporting,0.93778723,7.2744975,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/attachments,3.013619,7.8341465,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/custom-metrics,3.758841,8.611217,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/errors,3.8850126,8.621286,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/events,3.1994543,7.920984,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/generations,3.063167,8.460152,4
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/metadata,2.5600522,7.762482,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/retrieval,3.163241,7.985754,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/sessions,2.1334472,7.9124203,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/spans,3.1823478,7.8901834,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/tags,3.1825752,8.161664,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/tool-calls,3.9376733,8.536742,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/traces,2.4977584,7.732679,2
https://www.getmaxim.ai/docs/tracing/tracing-via-sdk/user-feedback,3.3088048,8.277787,2
https://getmaxim.ai/docs/online-evals/overview,1.7407968,8.29073,2
https://getmaxim.ai/docs/settings/model-configuration,1.6273183,10.877782,4
https://getmaxim.ai/docs/introduction/running-your-first-eval,1.1046603,9.354785,4
https://getmaxim.ai/docs/dashboards/test-runs-comparison-dashboard,0.38387752,8.163493,2
https://getmaxim.ai/docs/release-notes/Oct 2025/synthetic-data-generation,0.6898074,9.617234,4
https://getmaxim.ai/docs/self-hosting/overview,-0.03317698,12.237644,4
https://getmaxim.ai/docs/tracing/exports,1.4317765,7.613514,2
https://getmaxim.ai/docs/introduction/overview,0.43446046,10.3192005,4
https://getmaxim.ai/docs/integrations/create-a-pagerduty-integration,-3.5827513,12.923462,4
https://getmaxim.ai/docs/settings/setup-sso-with-okta,0.37927732,5.6628113,4
https://getmaxim.ai/docs/offline-evals/overview,0.5647811,10.494133,4
https://getmaxim.ai/docs/settings/maxim-api-keys,3.0517209,11.65519,4
https://getmaxim.ai/docs/dashboards/custom-logs-dashboard,0.97587144,7.2808423,2
https://getmaxim.ai/docs/online-evals/set-up-alerts-and-notifications,-3.8333688,12.81045,4
https://getmaxim.ai/docs/public-apis/overview,2.185128,10.073718,3
https://getmaxim.ai/docs/library/concepts,1.2792203,8.407149,4
https://getmaxim.ai/docs/settings/setup-sso-with-google,0.33051348,5.6134768,4
https://getmaxim.ai/docs/tracing/dashboard,1.241531,7.2767024,2
https://getmaxim.ai/docs/integrations/overview,3.4942005,10.902965,4
https://getmaxim.ai/docs/tracing/concepts,1.7258132,7.4630446,2
https://getmaxim.ai/docs/sdk/overview,0.2410903,10.586945,4
https://getmaxim.ai/docs/integrations/create-a-slack-integration,-3.5513,12.972333,4
https://getmaxim.ai/docs/tracing/reporting,0.9228206,7.259406,2
https://getmaxim.ai/docs/cookbooks/integrations/agno,3.4124107,10.11997,4
https://getmaxim.ai/docs/tracing/overview,3.602111,8.530587,2
https://getmaxim.ai/docs/settings/custom-pricing,1.8670145,11.136821,4
https://getmaxim.ai/docs/settings/members-and-roles,1.1204354,11.749897,4
https://getmaxim.ai/docs/settings/environment,-0.2688174,9.7584,4
https://getmaxim.ai/docs/library/overview,0.7608733,10.514623,4
https://getmaxim.ai/docs/tracing/quickstart,3.0692043,8.0272455,2
https://getmaxim.ai/docs/library/context-sources,1.2200685,10.341953,4
https://getmaxim.ai/docs/library/prompt-tools,-0.8417857,8.855596,4
https://getmaxim.ai/docs/settings/two-factor-authentication,2.8733802,11.634027,4
https://getmaxim.ai/docs/library/prompt-partials,-0.19913647,8.945661,4
https://getmaxim.ai/docs/offline-evals/concepts,0.30523112,9.91609,4
https://getmaxim.ai/docs/settings/vault,-0.33187738,9.852512,4
https://getmaxim.ai/docs/_next/static/css/89c65166306922ce.css?dpl=dpl_7gjLHXrsch2NH2fu96Q6SAj2eZ3X,-0.1290542,13.831576,4
https://getmaxim.ai/docs/_next/static/media/bb3ef058b751a6ad-s.p.woff2,-0.25001433,13.90622,4
https://getmaxim.ai/docs/_mintlify/favicons/maximai/q2IW947IshBgSyZH/_generated/favicon/favicon-16x16.png,-0.18974012,13.892864,4
https://getmaxim.ai/docs/_mintlify/favicons/maximai/q2IW947IshBgSyZH/_generated/favicon/favicon-32x32.png,-0.16229562,13.877794,4
https://getmaxim.ai/docs/_mintlify/favicons/maximai/q2IW947IshBgSyZH/_generated/favicon-dark/favicon-32x32.png,-0.24921843,13.94335,4
https://getmaxim.ai/docs/_mintlify/favicons/maximai/q2IW947IshBgSyZH/_generated/favicon/favicon.ico,-0.2110399,13.949972,4
https://getmaxim.ai/docs/_mintlify/favicons/maximai/q2IW947IshBgSyZH/_generated/favicon/apple-touch-icon.png,-0.11654698,13.86162,4
https://getmaxim.ai/docs/_mintlify/favicons/maximai/q2IW947IshBgSyZH/_generated/favicon-dark/favicon.ico,-0.20068069,13.986562,4
https://getmaxim.ai/docs/_next/static/chunks/42603.5b37c7863daf3501.js?dpl=dpl_7gjLHXrsch2NH2fu96Q6SAj2eZ3X,-0.3021607,14.002743,4
https://getmaxim.ai/docs/_next/static/css/159d06f0043d77f1.css?dpl=dpl_7gjLHXrsch2NH2fu96Q6SAj2eZ3X,-0.16231538,13.869547,4
https://getmaxim.ai/docs/_next/static/css/5063a5c31c9c29b6.css?dpl=dpl_7gjLHXrsch2NH2fu96Q6SAj2eZ3X,-0.2876382,14.00727,4
https://getmaxim.ai/docs/_mintlify/favicons/maximai/q2IW947IshBgSyZH/_generated/favicon-dark/favicon-16x16.png,-0.25019786,13.967961,4
https://getmaxim.ai/docs/_next/static/chunks/webpack-7175318cc5a2d239.js?dpl=dpl_7gjLHXrsch2NH2fu96Q6SAj2eZ3X,-0.21411626,13.927231,4
https://getmaxim.ai/docs/_next/static/media/e4af272ccee01ff0-s.p.woff2,-0.23847434,13.925112,4
https://getmaxim.ai/docs/5,3.184017,11.660164,4
https://getmaxim.ai/docs/2,3.1468523,11.64729,4
https://getmaxim.ai/docs/4,3.1821222,11.661439,4
https://getmaxim.ai/docs/1,3.2014897,11.638744,4
https://getmaxim.ai/docs/3,3.1288853,11.653295,4
